Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE2-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE3-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE4-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE5-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE1-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE2-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE3-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE4-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE5-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),PLENUM-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE1-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE2-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE3-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE4-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE5-1:Zone Windows Total Heat Gain Energy [J](Hourly),WF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WR-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WL-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WALL-1PF:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PR:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PB:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PL:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),TOP-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),FRONT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),RIGHT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),BACK-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),LEFT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly) 
 06/03  01:00:00,16.7,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.052592709515462,20.521104697735208,20.543450885011737,20.492779328131576,20.560912992184733,21.090774930806642 
 06/03  02:00:00,16.7,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.533018120434935,20.394686458514673,20.405971358232375,20.363981081560834,20.416412873634663,20.934056754589612 
 06/03  03:00:00,16.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.106669182357706,20.27131932039176,20.27927203490164,20.239301011295744,20.28526389283448,20.81183965888482 
 06/03  04:00:00,14.85,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.748433632604183,20.12030293430216,20.135251989785225,20.090317346921914,20.13868825222265,20.71164323076125 
 06/03  05:00:00,14.0875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,539545.3723335587,3361130.371203289,0.0,0.0,98399.8186157484,97916.45536678805,744857.015652512,2218903.0055271517,1487063.7107355106,78730.4501015059,218680.18128617766,1068925.366614398,3153073.706736185,111903.09871923977,28847376.296680257,550962.108294354,3206776.099843192,9019858.390581382,335709.2961577192,20.463526631763088,19.998367273211368,20.175801120397182,20.27710452410342,20.02262915192324,20.62286290166146 
 06/03  06:00:00,14.9625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,3299134.397407387,11165390.817690093,0.0,0.0,384170.67402341013,360223.2478025873,2784438.0707742604,5964306.671607816,4001660.3022014066,273784.274669091,764255.1575024733,3761703.2563808216,8601388.757622778,389141.7955387089,161388385.34158698,1988157.5394476887,11285109.76914246,24605612.10172418,1167425.3866161266,20.29975944366614,20.045561180478156,21.00045331191826,21.51409418272057,20.07404332102344,20.594960024935396 
 06/03  07:00:00,16.974999999999998,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,374266.41297915555,5254846.951545627,11981216.4870307,118844.61903151023,0.0,693977.4877647576,633182.2466223032,4094659.026271237,6016864.543283906,4130884.5230653523,469101.0511699834,1313343.912872613,5375494.801127667,9305201.259470692,666754.237664008,338138174.2684465,3468996.8663977836,16126484.403382994,26618977.373403866,2000262.7129920232,20.583002573177858,22.12230502357478,22.205631990987122,22.19992550828163,22.137253007207562,22.088253247581566 
 06/03  08:00:00,19.175,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1603919.6856432387,6859732.8444551695,10512854.217179352,551683.6797162076,0.0,1002989.074807754,893652.4104735374,5090685.986656977,4781767.981436297,3519883.2640944836,647601.4740591691,1818399.7302491528,6658378.340179654,8695243.517811215,920464.8466881083,552230710.6578182,4868303.50865034,19975135.020538956,24874098.259968154,2761394.5400643237,21.045080772812867,22.19999375275501,22.356331967691048,22.20247921495663,22.199427393590273,22.200767443094698 
 06/03  09:00:00,21.375,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,1216512.0,525312.0,1520640.0000000002,525312.0,2276352.0,0.0,2823358.193182311,7198530.354686299,6755369.936253539,1026719.8135321427,0.0,1249956.0069507258,1110105.0327910446,5154055.9940554565,2827517.0351515803,2202523.0988210524,809268.0459633478,2276008.5603733263,6888800.652369179,6496853.516047985,1150248.7528142636,749176297.6397523,6084213.195595017,20666401.95710753,18585261.28771104,3450746.2584427893,22.262306027876612,22.638126674602766,23.799292412727667,23.65753743482702,22.266302911984987,22.872403054794862 
 06/03  10:00:00,23.574999999999996,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,3640870.846525569,6591796.794135421,4022883.4509587972,1332190.3417137037,0.0,1420587.7831279081,1248252.510207085,4487044.548506652,1780818.611167774,1266376.8986441707,902510.538296627,2582620.4720789967,6420585.028191488,3683165.1765911463,1282778.464138743,914821338.5905267,6884936.974200559,19261755.08457446,10536267.595330413,3848335.392416227,23.660188540681286,23.746762357472257,23.898920946527404,23.89897696435311,23.16495778596073,23.824628537865117 
 06/03  11:00:00,25.15,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,4193100.892603119,4850998.316248408,4007063.7282436662,1481164.4209064164,0.0,1489264.9214922204,1357846.6241695574,3040082.9559472795,1697531.9947788678,1170747.0900606117,941696.5810452115,4658292.850092834,5073633.5015924005,2685756.426182206,1338475.3337039188,998028075.1754285,9691712.527587844,15220900.504777193,7683024.530635983,4015426.001111755,24.93338356969938,23.898465527375095,23.89860758400033,23.898531341276104,23.803172296545025,23.89861929835012 
 06/03  12:00:00,26.6,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,4618100.808826358,2806605.1940460843,4449571.425764112,1629779.5136463412,0.0,1511511.690893159,1373021.3729577751,1600060.8714467941,1716228.065298059,1183641.321346522,952068.1238149817,6953841.727951777,3165045.941690539,2715336.482225754,1353216.8698305395,951799782.334514,12676905.504306335,9495137.825071614,7767642.88767859,4059650.609491616,25.901207543829845,23.89825133963649,23.898629569067747,23.898363286991568,23.898364854762065,23.89806526433312 
 06/03  13:00:00,28.262499999999996,3193344.0,1378944.0,3193344.0,1378944.0,5975424.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,5228813.277422752,1930886.5164665713,5119033.714159356,1977626.7197537925,0.0,1590989.396291757,1401693.8260041224,1045946.5158141868,1806505.371045589,1245903.4132113655,1056226.582514335,8738019.121725477,1635390.1592625766,2858169.050210093,1676807.2540521407,905920817.3063557,15054586.774573863,4906170.477787729,8176237.692814117,5030421.76215642,26.6227822725614,23.898271476649093,23.898529364119938,23.898275868468772,23.898341010915182,23.89837077363067 
 06/03  14:00:00,28.525,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,5443360.2024604045,1913780.2823637342,5256375.562517125,3188636.3119913368,0.0,1549726.9028376336,1569134.3315757785,1015436.5323258323,1830457.9595873554,1262422.9388644565,1719995.7207296863,9530507.584742734,1443285.2139607754,2896065.7253818195,3202074.147374998,840258380.0162977,15877868.773584027,4329855.641882325,8284647.034084057,9606222.442124989,27.00671762014344,23.89848733743292,23.898722181417295,23.8985510663851,23.89836022577967,23.898038928736987 
 06/03  15:00:00,26.612500000000004,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2433024.0,1050624.0,3041280.0000000005,1050624.0,4552704.0,0.0,4694396.534565096,1623696.4493767235,4472398.163141958,3824227.1440406465,0.0,1273639.9248958076,1771338.4846548475,957022.4979143667,1725158.9765035294,1189800.7565368765,2390796.1563551305,7128247.583898658,1360258.7426157289,2729466.5559065617,3613282.792925342,558859993.5411911,12304490.88247751,4080776.227847185,7808064.164027786,10839848.378776021,27.271301853223346,23.89851677145949,23.898605398850286,23.898534239541547,23.898426412042035,23.898014867862877 
 06/03  16:00:00,24.5375,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2128895.9999999995,919296.0,2661119.9999999995,919296.0,3983616.0,0.0,4652046.039998017,1137644.0395244607,3157353.187852799,5942843.523140745,0.0,1137158.5902573594,2429195.7420342797,781133.8896065769,1408096.6167908027,971130.4539192341,4120765.155854473,7940284.615462575,1110260.4220970478,2227825.1890763133,5585349.461007512,558546588.9070257,13838371.580059575,3330781.266291142,6373040.909734698,16756048.383022532,27.3803597562897,23.89835912790484,23.898476715621587,23.89841087925054,23.898128793678012,23.89801046018347 
 06/03  17:00:00,23.525,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,3888403.496356602,787848.3879186991,2204346.7082869126,7245572.354120038,0.0,897683.1890039309,2304464.6091444176,616803.6316820274,1111869.7044794438,766829.8594957748,5199191.928322951,6687608.140061217,876690.5002767068,1759148.7012131289,6646065.874210128,435882481.0733552,12297962.942940237,2630071.5008301195,5032318.825601491,19938197.622630373,27.37101120847558,23.898405214835826,23.898522605315456,23.89846796687604,23.89816064113838,23.898127243377086 
 06/03  18:00:00,23.674999999999997,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,2010599.576192108,492026.2090132483,1374196.5500504163,5965916.217579454,0.0,551025.716747981,1094382.8163375943,401560.34882739413,723865.3656493817,499232.575902094,4336581.645736525,3621244.033386004,570755.6262999789,1145266.2238256158,5407599.95180219,228773017.8059996,7227019.749526175,1712266.878899936,3276212.394386392,16222799.855406564,27.248513016436632,23.898574654173792,23.89860278313016,23.89854411110746,23.89853599986693,23.89814811212989 
 06/03  19:00:00,22.15,2395008.0,1034207.9999999999,2395008.0,1034207.9999999999,4481568.0,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,267387.4491427529,62978.15104887025,185038.10734146996,3228855.662032986,0.0,229734.18775518145,271651.1493817397,166193.46582312358,299585.5897074727,206616.99364305992,2531551.6311530094,1059855.6792146403,236218.18227280618,473990.43153424934,3140517.360072082,71764010.24511024,2275316.0879882034,708654.5468184184,1355923.4475856805,9421552.08021624,26.99526014545976,23.453770085764038,23.1357531461509,23.45224564238252,23.891474976494386,23.74160421402083 
 06/03  20:00:00,20.0375,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,0.0,0.0,0.0,180315.01912029408,0.0,13762.417189190703,14589.509148215257,12578.284684051236,23368.794357900242,16133.947177374474,215306.8226974986,34866.10933204202,17878.07679116983,41310.569434719466,265892.9919779258,3614496.8024360747,84829.20442023958,53634.230373509476,118175.31748128748,797678.9759337773,25.9309119323993,22.377370344755366,22.250460463633928,22.388469390570393,22.703268014686827,22.790320730960005 
 06/03  21:00:00,18.400000000000002,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.377530082436273,22.0514816918524,22.043379192330463,22.022706843248752,22.386672474121543,22.34390180664143 
 06/03  22:00:00,18.1125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.584931338215263,21.57013492531109,21.58816656664122,21.526945922502062,21.853901295190447,22.007733081103456 
 06/03  23:00:00,17.3,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.734483436532756,21.147459804986926,21.173046003167435,21.10028833456031,21.335703060470813,21.633647087504045 
 06/03  24:00:00,17.3875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.983470563615327,20.830665208539678,20.85752708137456,20.784021476592635,20.95245433808407,21.369450551008384 
 06/04  01:00:00,17.425,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34048425125011,20.64399637588771,20.65313392893688,20.603793503917572,20.70718955916604,21.163296370377015 
 06/04  02:00:00,17.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.814848591968214,20.527246650652984,20.52603703910006,20.490340438992302,20.555276859144087,21.004430514393803 
 06/04  03:00:00,18.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.40124247505945,20.502969503652764,20.484697722299003,20.46341483770052,20.501326835075645,20.885679497922908 
 06/04  04:00:00,19.4,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.107834623928586,20.500401269095796,20.473154073762284,20.460615124913893,20.482676557410038,20.8046293150242 
 06/04  05:00:00,19.0875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,321210.07964046276,1497356.6475142816,0.0,0.0,81999.60167491218,88638.93102339594,336759.8601470811,897791.9561060986,607087.4976818984,78947.8882902899,219132.8475519343,479453.5390988026,1320776.3432116574,112212.153310868,26019147.28470226,526025.2047333895,1438360.6172964072,3778286.424433347,336636.4599326039,20.922046827348392,20.49123300941507,20.526708937598187,20.56563338808236,20.477447942560822,20.752105822277656 
 06/04  06:00:00,18.9,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,307887.87118948286,2206166.411187114,7124584.763088676,146448.26422410907,0.0,367917.5082891618,369771.6249633305,1738385.6439886005,3600152.8269387037,2428807.9339651577,304852.55408898054,848111.1311612267,2369330.330233766,5294432.7703307355,433300.5261756919,132028498.70354703,2115002.7063175715,7107990.990701296,15145549.482339565,1299901.5785270752,20.878190451056327,20.55698570850465,21.10161173925132,21.37850994710675,20.566903884187695,20.74672962070316 
 06/04  07:00:00,20.65,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1514680.860763018,4696882.109788222,10905441.469266463,608891.5854155951,0.0,726672.352281909,696364.7717138454,3425828.8306545545,5084837.886824595,3494744.8749344214,547257.7973795341,1527315.285872287,4540608.179489941,7896690.921310318,777841.9054645335,314969300.3388953,3908697.2760011908,13621824.53846982,22589714.1929287,2333525.7163935993,21.184872068936265,22.16380848107087,22.204205152891014,22.20249682627487,22.1691687290354,22.113967305478816 
 06/04  08:00:00,22.7,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,2963368.3159432854,6608522.850306125,10953904.613167455,1129117.0965983982,0.0,1125423.0830555882,1045507.1847508039,4647927.6552582905,4632721.043402509,3372139.5808035927,793062.2597431631,2217984.000856398,6147464.525055508,8231521.775521147,1127214.7463671754,531725858.4911541,5785675.847364211,18442393.575166516,23547549.997187547,3381644.2391015254,21.64131845408324,22.19915146744265,22.431389757181783,22.33754212803183,22.199370607005253,22.200904830471195 
 06/04  09:00:00,25.425,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,1216512.0,525312.0,1520640.0000000002,525312.0,2276352.0,0.0,4369238.851438321,7259038.9733916065,8243516.8194090575,1644284.0318275897,0.0,1406875.2714729488,1280001.3498229038,4908806.073205261,3105758.101272506,2346097.479500863,949176.2697064974,2659579.8696607873,6623959.4880986605,6545243.028590325,1349106.548660444,717104146.2571275,7026897.563270833,19871878.464295976,18723687.02441003,4047319.6459813304,22.876065350664653,23.05682114791357,23.830245786826275,23.76484741690876,22.57778528608045,22.956265708450683 
 06/04  10:00:00,28.074999999999996,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,5302758.672250944,6564982.357721797,5843619.691910232,1979754.9302083885,0.0,1566182.9309843287,1413045.055018345,4187623.9615294887,2061014.821193865,1450713.1024557971,1035490.3331279515,2944020.8915460478,5980512.005246614,3920260.9759940915,1471788.5750867724,830299207.733182,7770129.649206142,17941536.015739836,11214517.05427818,4415365.725260315,24.22216040518048,23.89269815771226,23.898860658562317,23.898890189666606,23.667911558394653,23.857611330998225 
 06/04  11:00:00,29.5875,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,6066981.908845188,5165140.2050528135,6019115.150567418,2226144.9419720797,0.0,1692471.8371077375,1594141.2603619692,3031675.55879502,2029695.6137807346,1399832.368904558,1125962.5302725246,4946732.309861357,4845862.789267948,3211290.3053798196,1600380.7423532216,908748396.9301527,10651411.639006214,14537588.367803838,9186396.037520958,4801142.227059662,25.28422835825009,23.89810825501053,23.898292959490057,23.89820158386179,23.898212882505938,23.89818569232046 
